url,label,using_ip,long_url,having_@_symbol,redirection_//_symbol,has_dash_-_symbol,numof_sub_domains,non_std_port,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,count%,count?,count-,count=,url_length,hostname_length,sus_url,has_http,has_special_char,misspell_brand_name,url_entropy,count_digits,count_parameters,count_fragments,is_online,days_since_domain_registered,days_until_domain_expires,num_html_chars,num_headings,num_images,num_links,num_script_chars,num_special_chars,script_to_special_char_ratio,script_to_body_ratio,count_redirects,count_external_links,count_iframes,has_privacy_policy,domain_registered_long_ago,domain_expiration_far_future,favicon_external,length_of_path,num_of_delimiters,using_https,num_of_subdirectories,url_is_ip
claurendeau.qc.ca/trilinguisme/les-enseignants,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,1,0,46,0,0,0,0,0,3.884777652029749,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,46,0,0,2,0
disneydreaming.com/category/walt-disney-pictures/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,49,0,0,0,0,0,4.177901109545656,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,49,0,0,3,0
local.yahoo.com/info-66334132-appliance-repair-service-burbank-glendale-burbank,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,7,0,79,0,1,0,0,0,4.441633958799833,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,79,0,0,1,0
transcanadahighway.com/RSSnews.asp,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,34,0,0,0,0,0,4.057476076289931,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,34,0,0,1,0
ie.linkedin.com/pub/hugh-o-reilly/4/a81/474,benign,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,2,0,43,0,0,0,0,0,4.359420499331697,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,5,0
lockheedmartin.com/news/press_releases/2001/HighSpeedMaterialHandlingSystemsFro.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,84,0,0,0,0,0,4.478045801478589,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,84,1,0,4,0
kenevoy.net/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,3.0220552088742,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,12,0,0,1,0
politiquebec.com/forum/topic28911.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,38,0,0,0,0,0,4.168465671110589,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,38,0,0,2,0
funnyordie.com/topic/chelsea-peretti,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,36,0,0,0,0,0,4.09689193246757,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,36,0,0,2,0
rhodiadrive.com/2010/08/25/origin-of-the-webbie/,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,3,0,48,0,0,0,0,0,4.3040470120677385,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,48,0,0,5,0
kittyshare.blogspot.com/2009/01/iron-maidens-worlds-only-female-tribute.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,5,0,76,0,0,0,0,0,4.542362922091196,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,76,0,0,3,0
yatedo.fr/s/Caroline+Marie,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,26,0,0,0,0,0,3.921029621737614,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,26,0,0,2,0
formulad.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,3.3927474104487847,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,13,0,0,1,0
salon.com/2002/02/05/gender_ed/,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,31,0,0,0,0,0,3.821311940104173,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,31,1,0,5,0
agvulpes.hubpages.com/hub/favourite_Female_Singers,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,50,0,0,0,0,0,4.343465189601647,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,50,2,0,2,0
alexsteffen.com/about/,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,22,0,0,0,0,0,3.788754913993503,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,22,0,0,2,0
movies.yahoo.com/movie/contributor/1804568972,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,45,0,0,0,0,0,4.427049830532038,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,45,0,0,3,0
facebook.com/MAXBOYER,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,4.070656113151927,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,21,0,0,1,0
answers.com/topic/folco-lulli-1,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,2,0,31,0,0,0,0,0,4.026619294188054,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,31,0,0,2,0
kansascity.airporthotelnetwork.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,35,0,0,0,0,0,4.000432302535624,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,35,0,0,1,0
urdb.kirlad.com/character.php?show=438,benign,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,1,38,0,0,0,0,0,4.378991986900063,3,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,29,0,0,1,0
abacci.com/wikipedia/mobileindex.php?let=MoN,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,1,44,0,0,0,0,0,4.220128777433188,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,2,0
pipl.com/directory/name/Jalbert/Gerard,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,38,0,0,0,0,0,3.9751767772172615,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,38,0,0,4,0
si-mexico.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,14,0,0,0,0,0,3.235926350629033,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,14,0,0,1,0
featurepics.com/online/Jacques-Cartier-Bridge-Montreal-Pics243565.aspx,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,4,0,70,0,0,0,0,0,4.632924897170622,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,70,0,0,2,0
parentingfortomorrowtoday.org/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,30,0,0,0,0,0,3.644413829577612,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,30,0,0,1,0
coedmagazine.com/2011/11/01/1994-montreal-expos-mlb-baseball-strike/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,5,0,68,0,0,0,0,0,4.420429805422526,12,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,68,0,0,5,0
blockbuster.com/browse/catalog/personDetails/389915,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,51,0,0,0,0,0,4.375582881433897,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,51,0,0,4,0
usatoday.com/community/tags/topic.aspx?req=tag&tag=RBC%20Capital%20Markets,benign,0,1,0,0,0,1,0,0,1,2,0,0,3,0,2,1,0,2,74,0,0,0,1,0,4.627579716629469,4,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,38,0,0,3,0
myspace.com/dan_aykroyd,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,23,0,0,0,0,0,3.762267390651495,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,23,1,0,1,0
facebook.com/people/Claude-Jodoin/628414439,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,43,0,0,0,0,0,4.425810103338054,9,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,3,0
kmbc.com/news/27706688/detail.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,34,0,0,0,0,0,4.337175341123076,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,34,0,0,3,0
celebrity.psyphil.com/actor/Mark-Dacascos/filmography,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,1,0,53,0,0,0,0,0,4.260965625094247,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,53,0,0,3,0
davidlebovitz.com/2011/07/inside-the-kitchen-of-the-queen-mary-2/,benign,0,1,0,0,0,1,0,0,1,1,0,0,4,0,0,0,7,0,65,0,0,0,0,0,4.4849499762300375,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,65,0,0,4,0
feedfliks.com/actor/robert-duvall/1728,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,38,0,0,0,0,0,4.359126526316814,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,38,0,0,3,0
watch-download-hindi-movies-online.blogspot.com/2011/03/game-hindi-movie-watch-online-free.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,9,0,95,0,1,0,0,0,4.3781704465758695,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,95,0,0,3,0
university-directory.eu/France/Agence-Universitaire-de-la-Francophonie.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,5,0,75,0,0,0,0,0,4.250197985981116,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,75,0,0,2,0
thewatchstores.com/baume___mercier,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,34,0,0,0,0,0,3.811460547566394,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,34,3,0,1,0
geraldjacksonjrfilms.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,25,0,0,0,0,0,4.003856189774724,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,25,0,0,1,0
sbnation.com/nhl/players/54742/pierre-marc-bouchard,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,2,0,51,0,0,0,0,0,4.405186312891287,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,51,0,0,4,0
lasalle.nsw.edu.au/,benign,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,19,0,0,0,0,0,3.181366328891458,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,19,0,0,1,0
montrealgazette.com/sports/dream+time+passed+Expos/5250399/story.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,69,0,0,0,0,0,4.407073871035304,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,69,0,0,4,0
bigcatnews.blogspot.com/2010/03/dennis-hill-and-tiger-next-door.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,5,0,68,0,0,0,0,0,4.45558215138669,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,68,0,0,3,0
tvrage.com/person/id-37036/Marla+Pennington,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,43,0,0,0,0,0,4.417332708533396,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,3,0
barnesandnoble.com/s/Wolfgang-Reitherman,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,40,0,0,0,0,0,4.162814895472355,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,40,0,0,2,0
wiki.answers.com/Q/Does_the_universe_end,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,40,0,0,0,0,0,4.127567157116928,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,40,3,0,2,0
dailygrindhouse.com/trailertrash/body-slam-1986/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,48,0,0,0,0,0,4.407268229617391,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,48,0,0,3,0
top-topics.thefullwiki.org/American_economists,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,46,0,0,0,0,0,4.273911011375185,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,46,1,0,1,0
comicvine.com/sasquatch/29-1478/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,32,0,0,0,0,0,4.288909765557392,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,32,0,0,3,0
flickr.com/photos/8017139@N04/489260528/,benign,0,0,1,0,0,1,0,0,1,1,0,1,4,0,0,0,0,0,40,0,0,0,0,0,4.515311532225103,18,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,40,0,0,4,0
at-la.com/@la-health.htm,benign,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,2,0,24,0,0,0,0,0,3.4072682296173893,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,24,0,0,1,0
christiananswers.net/spotlight/movies/2008/otherboleyngirl2008.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,67,0,0,0,0,0,4.299839990045275,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,67,0,0,4,0
education.com/schoolfinder/us/new-jersey/long-branch/long-branch-h-s-/,benign,0,1,0,0,0,1,0,0,1,1,0,0,6,0,0,0,6,0,70,0,0,0,0,0,4.230570653793757,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,70,0,0,6,0
videosurf.com/bartine-burkett-39095,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,35,0,0,0,0,0,4.378864088188096,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,1,-1,35,0,0,1,0
alternet.org/envirohealth/36980,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,31,0,0,0,0,0,4.0022680844408445,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,31,0,0,2,0
dallasnews.com/sports/college-sports/headlines/20101204-big-12-championship-game-history-can_t-rival-this.ece,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,9,0,109,0,0,0,0,0,4.468418418231582,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,109,1,0,4,0
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat338.htm,benign,0,1,0,0,0,1,0,0,1,5,0,0,3,0,0,0,0,0,69,0,1,0,0,0,4.404218987302535,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,69,0,0,3,0
thecatholicdirectory.com/directory.cfm?fuseaction=display_site_info&siteid=69615,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,2,80,0,0,0,1,0,4.407971764425717,5,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,38,2,0,1,0
yellowpages.ca/search/si/1/Maitre-Serge-Fernandez/Montreal,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,2,0,58,0,0,0,0,0,4.21103196973668,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,58,0,0,5,0
myspace.com/tibets57,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,20,0,0,0,0,0,3.821928094887362,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,20,0,0,1,0
celebrina.com/rick-james.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,29,0,0,0,0,0,4.021268494903765,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,29,0,0,1,0
fullcomment.nationalpost.com/2011/08/24/john-moore-why-people-are-mourning-jack-layton/,benign,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,7,0,87,0,0,0,0,0,4.479321487384884,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,87,0,0,5,0
fmg.ac/Projects/MedLands/LORRAINE.htm,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,37,0,0,0,0,0,4.540402352056967,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,37,0,0,3,0
leadbeater.org/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,3.3232314287976203,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,15,0,0,1,0
dealbook.nytimes.com/2008/07/14/cracking-open-the-anheuser-deal/,benign,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,4,0,64,0,0,0,0,0,4.550454688544266,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,64,0,0,5,0
fiveknuckles.com/mma-top-10/Lightweight.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,44,0,0,0,0,0,4.407962016217061,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,44,0,0,2,0
censusscope.org/segregation.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,32,0,0,0,0,0,3.890319531114783,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,32,0,0,1,0
mylife.com/barbaragrahamlanger,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,30,0,0,0,0,0,3.698068512058839,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,30,0,0,1,0
linkedin.com/pub/denis-chouinard/1/732/8a7,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0,42,0,0,0,0,0,4.336019137621611,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,42,0,0,5,0
fish.dnr.cornell.edu/nyfish/Cyprinidae/emerald_shiner.html,benign,0,1,0,0,0,1,0,0,1,4,0,0,3,0,0,0,0,0,58,0,0,0,0,0,4.136455625610947,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,58,1,0,3,0
insecula.com/oeuvre/O0018998.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,33,0,0,0,0,0,4.294246013232288,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,2,0
rootsweb.ancestry.com/~gaforsyt/family/crow_williamc.htm,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,56,0,0,0,0,0,4.2199646901008,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,56,1,0,3,0
fullersociety.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,18,0,0,0,0,0,3.725480556997868,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,18,0,0,1,0
aceshowbiz.com/soundtrack/sorority_row/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,39,0,0,0,0,0,4.111698692943855,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,39,1,0,3,0
shopwiki.com/La-Cimbali-%282%29,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,2,0,31,0,0,0,0,0,4.220167681284828,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,31,0,0,1,0
varight.com/news/iclei-usa-president-cited-by-james-city-county-supervisor-as-saying-no-relationship-between-iclei-and-agenda-21,benign,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,17,0,128,0,0,0,0,0,4.253123436711376,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,128,0,0,2,0
music.napster.com/ant-banks-music/album/ant-banks-presents-twdy-derty-werk-%5Bexplicit%5D/12453447,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,2,0,8,0,98,0,1,0,0,0,4.672244344780843,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,98,0,0,4,0
hockeymomincanada.net/?page_id=15,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,33,0,0,0,0,0,4.2107645737727895,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,22,1,0,1,0
zoominfo.com/people/B%C3%A9rub%C3%A9_Yves_1312450814.aspx,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,4,0,0,0,57,0,0,0,0,0,4.839395444285955,14,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,57,2,0,2,0
moviemusic.com/soundtrack/M05314/honeywest/,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,43,0,0,0,0,0,4.425810103338055,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,43,0,0,4,0
moffitt.org/Site.aspx?spid=54CBFDBED5774468BC5CB27A639C46FF,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,1,59,0,0,0,0,0,4.788925676260472,17,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,21,0,0,1,0
tv.disney.go.com/playhouse/chuggington/,benign,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,39,0,0,0,0,0,4.099128821259931,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,39,0,0,3,0
hollywood.com/celebrity/194291/Ub_Iwerks_Biography,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,50,0,0,0,0,0,4.616174630069642,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,50,2,0,3,0
nationalbook.org/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,17,0,0,0,0,0,3.381580488309164,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,17,0,0,1,0
juliaserano.blogspot.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,4.003856189774724,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,25,0,0,1,0
matadornetwork.com/notebook/21-trains-that-are-cheaper-than-flying/,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,6,0,67,0,0,0,0,0,4.235324782321985,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,67,0,0,3,0
bookangles.com/DragonKnight/tabid/142/Default.aspx,benign,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,50,0,0,0,0,0,4.526370130156181,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,50,0,0,4,0
marcdennis.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,3.5068905956085183,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,15,0,0,1,0
movies.yahoo.com/photos/celebrities/gallery/1946/rachelle-lefevre,benign,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,1,0,65,0,0,0,0,0,4.212784598524122,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,65,0,0,5,0
bookrags.com/biography/louis-joseph-papineau/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,45,0,0,0,0,0,4.163532262755957,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,45,0,0,3,0
